Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Log(MSRP)
BMW,6 Series Gran Coupe,2016,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,24,15,3916,93900,11.44999631476691
BMW,6 Series Gran Coupe,2016,premium unleaded (required),315.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,29,20,3916,82500,11.320565693461432
BMW,6 Series Gran Coupe,2016,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,25,17,3916,90900,11.417526281205168
BMW,6 Series Gran Coupe,2016,premium unleaded (required),315.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,31,20,3916,79500,11.283524879179666
BMW,6 Series Gran Coupe,2017,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,24,17,3916,91200,11.420821140914589
BMW,6 Series Gran Coupe,2017,premium unleaded (required),315.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,28,19,3916,82800,11.324195417595107
BMW,6 Series Gran Coupe,2017,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,24,15,3916,94200,11.45318607621936
BMW,6 Series Gran Coupe,2017,premium unleaded (required),315.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,29,20,3916,79800,11.287291314687705
BMW,6 Series,2015,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Midsize,Convertible,25,17,3916,94900,11.460589521950299
BMW,6 Series,2015,premium unleaded (required),315.0,6.0,AUTOMATIC,all wheel drive,2.0,"Luxury,Performance",Midsize,Convertible,29,20,3916,86600,11.369066641827967
BMW,6 Series,2015,premium unleaded (required),315.0,6.0,AUTOMATIC,all wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,29,20,3916,79100,11.278480795900865
BMW,6 Series,2015,premium unleaded (required),315.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,32,21,3916,76100,11.239816684367907
BMW,6 Series,2015,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,2.0,"Luxury,High-Performance",Midsize,Coupe,25,16,3916,90400,11.412010608265987
BMW,6 Series,2015,premium unleaded (required),315.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Convertible,31,20,3916,83600,11.33381076072374
BMW,6 Series,2015,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Midsize,Coupe,25,17,3916,87400,11.37826200322577
BMW,6 Series,2015,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,2.0,"Luxury,High-Performance",Midsize,Convertible,24,16,3916,97900,11.49171204297103
BMW,6 Series,2016,premium unleaded (required),315.0,6.0,AUTOMATIC,all wheel drive,2.0,"Luxury,Performance",Midsize,Convertible,29,20,3916,87800,11.382828169079987
BMW,6 Series,2016,premium unleaded (required),315.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,31,20,3916,77300,11.255462171102444
BMW,6 Series,2016,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,2.0,"Luxury,High-Performance",Midsize,Convertible,24,15,3916,99200,11.504903373867316
BMW,6 Series,2016,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Midsize,Convertible,25,17,3916,96200,11.474195031610165
BMW,6 Series,2016,premium unleaded (required),315.0,6.0,AUTOMATIC,all wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,29,20,3916,80300,11.293537353157436
BMW,6 Series,2016,premium unleaded (required),315.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Convertible,31,20,3916,84800,11.348062614163295
BMW,6 Series,2016,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,2.0,"Luxury,High-Performance",Midsize,Coupe,25,16,3916,91700,11.426288563310505
BMW,6 Series,2016,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Midsize,Coupe,25,17,3916,88700,11.39302644219128
BMW,6 Series,2017,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,2.0,"Luxury,High-Performance",Midsize,Coupe,24,16,3916,92000,11.429554725537322
BMW,6 Series,2017,premium unleaded (required),315.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,30,21,3916,77600,11.259335592686217
BMW,6 Series,2017,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Midsize,Coupe,24,17,3916,89000,11.39640288460621
BMW,6 Series,2017,premium unleaded (required),315.0,6.0,AUTOMATIC,all wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,28,19,3916,80600,11.297266335365645
BMW,6 Series,2017,premium unleaded (required),315.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Convertible,29,20,3916,85100,11.35159406537374
BMW,6 Series,2017,premium unleaded (required),315.0,6.0,AUTOMATIC,all wheel drive,2.0,"Luxury,Performance",Midsize,Convertible,28,19,3916,88100,11.386239162597649
BMW,6 Series,2017,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Midsize,Convertible,24,17,3916,96500,11.477308649967686
BMW,6 Series,2017,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,2.0,"Luxury,High-Performance",Midsize,Convertible,24,15,3916,99500,11.507922973347437
Mercedes-Benz,600-Class,1992,regular unleaded,402.0,12.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,Sedan,14,10,617,2960,7.993282328101591
Mercedes-Benz,600-Class,1993,regular unleaded,389.0,12.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,Sedan,15,11,617,3108,8.042056410058754
Mercedes-Benz,600-Class,1993,regular unleaded,389.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Compact,Convertible,16,12,617,4623,8.439015410352214
Mercedes-Benz,600-Class,1993,regular unleaded,389.0,12.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Large,Coupe,15,11,617,3211,8.074649075066652
Pontiac,6000,1990,regular unleaded,140.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,27,17,210,2000,7.601402334583733
Pontiac,6000,1990,regular unleaded,110.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,29,20,210,2000,7.601402334583733
Pontiac,6000,1990,regular unleaded,140.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Wagon,27,17,210,2000,7.601402334583733
Pontiac,6000,1990,regular unleaded,140.0,6.0,AUTOMATIC,all wheel drive,4.0,Not Available,Midsize,Sedan,27,17,210,2000,7.601402334583733
Pontiac,6000,1991,regular unleaded,140.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Wagon,28,17,210,2000,7.601402334583733
Pontiac,6000,1991,regular unleaded,140.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,28,17,210,2000,7.601402334583733
Pontiac,6000,1991,regular unleaded,110.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,28,19,210,2000,7.601402334583733
Ferrari,612 Scaglietti,2009,premium unleaded (required),532.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Large,Coupe,16,9,2774,313088,12.654242774151822
Ferrari,612 Scaglietti,2010,premium unleaded (required),532.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Large,Coupe,16,9,2774,313088,12.654242774151822
Ferrari,612 Scaglietti,2011,premium unleaded (required),532.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Large,Coupe,16,9,2774,313088,12.654242774151822
Mazda,626,2000,regular unleaded,170.0,6.0,MANUAL,front wheel drive,4.0,Not Available,Midsize,Sedan,25,19,586,2080,7.640603826393634
Mazda,626,2000,regular unleaded,170.0,6.0,MANUAL,front wheel drive,4.0,Not Available,Midsize,Sedan,25,19,586,2234,7.711996507047669
Mazda,626,2000,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Not Available,Midsize,Sedan,29,23,586,2000,7.601402334583733
Mazda,626,2000,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,25,19,586,2146,7.671826797878781
Mazda,626,2001,premium unleaded (required),165.0,6.0,MANUAL,front wheel drive,4.0,Not Available,Midsize,Sedan,25,19,586,22935,10.040463007563206
Mazda,626,2001,premium unleaded (required),165.0,6.0,MANUAL,front wheel drive,4.0,Not Available,Midsize,Sedan,25,19,586,19935,9.90028242158718
Mazda,626,2001,regular unleaded,125.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,25,19,586,20935,9.949225444209981
Mazda,626,2001,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Not Available,Midsize,Sedan,29,23,586,18735,9.838202085837498
Mazda,626,2002,premium unleaded (required),165.0,6.0,MANUAL,front wheel drive,4.0,Not Available,Midsize,Sedan,25,19,586,19985,9.902787307421734
Mazda,626,2002,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Not Available,Midsize,Sedan,29,23,586,18785,9.84086719055446
Mazda,626,2002,premium unleaded (required),165.0,6.0,MANUAL,front wheel drive,4.0,Not Available,Midsize,Sedan,25,19,586,21885,9.993602441978389
Maybach,62,2010,premium unleaded (required),604.0,12.0,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,High-Performance",Large,Sedan,16,10,67,456500,13.031346169595265
Maybach,62,2010,premium unleaded (required),543.0,12.0,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury",Large,Sedan,16,10,67,417000,12.940843898859598
Maybach,62,2010,premium unleaded (required),631.0,12.0,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,High-Performance",Large,Sedan,16,10,67,506500,13.135281577002589
Maybach,62,2011,premium unleaded (required),543.0,12.0,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury",Large,Sedan,16,10,67,423500,12.956311154346547
Maybach,62,2011,premium unleaded (required),620.0,12.0,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,High-Performance",Large,Sedan,16,10,67,463000,13.045484492893253
Maybach,62,2012,premium unleaded (required),620.0,12.0,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,Performance",Large,Sedan,16,10,67,470350,13.061234503474164
Maybach,62,2012,premium unleaded (required),543.0,12.0,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury",Large,Sedan,16,10,67,430450,12.972588775233595
McLaren,650S Coupe,2015,premium unleaded (required),641.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,22,16,416,265500,12.48937388613538
McLaren,650S Spider,2015,premium unleaded (required),641.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,22,16,416,280225,12.543351699443907
Mazda,6,2015,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,38,26,586,24895,10.122462426978117
Mazda,6,2015,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,38,26,586,22895,10.038717501796231
Mazda,6,2015,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Not Available,Midsize,Sedan,37,25,586,23845,10.079371767366077
Mazda,6,2015,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Not Available,Midsize,Sedan,37,25,586,21190,9.961331842220567
Mazda,6,2015,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,40,28,586,29895,10.30547997116532
Mazda,6,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,38,26,586,22995,10.043075566743182
Mazda,6,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,38,26,586,24995,10.126471091048971
Mazda,6,2016,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Not Available,Midsize,Sedan,37,25,586,21495,9.975622150295328
Mazda,6,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,38,26,586,30195,10.315464744259515
Mazda,6,2016,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Not Available,Midsize,Sedan,37,25,586,23945,10.08355657427679
Mazda,6,2017,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,35,26,586,30695,10.331887631926788
Mazda,6,2017,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Not Available,Midsize,Sedan,34,24,586,21945,9.996340169550745
Mazda,6,2017,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Not Available,Midsize,Sedan,34,24,586,24195,10.093942609226804
Mazda,6,2017,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,35,26,586,22995,10.043075566743182
Mazda,6,2017,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Not Available,Midsize,Sedan,35,26,586,25245,10.136423006312807
BMW,7 Series,2015,premium unleaded (required),535.0,12.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,20,13,3916,141200,11.857939686169175
BMW,7 Series,2015,premium unleaded (required),315.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,29,19,3916,78000,11.264476926102367
BMW,7 Series,2015,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,25,16,3916,91000,11.418625774449598
BMW,7 Series,2015,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,24,16,3916,94000,11.451060699493427
BMW,7 Series,2015,premium unleaded (required),315.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,28,19,3916,81000,11.302216779257382
BMW,7 Series,2015,premium unleaded (required),315.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,29,19,3916,74000,11.211833885608513
BMW,7 Series,2015,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,25,17,3916,87300,11.377117196515812
BMW,7 Series,2015,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,24,16,3916,90300,11.410903813540878
BMW,7 Series,2015,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Diesel,Luxury",Large,Sedan,31,23,3916,82500,11.320565693461432
BMW,7 Series,2016,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,25,17,3916,94400,11.455306945297822
BMW,7 Series,2016,premium unleaded (required),320.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,29,21,3916,81300,11.305913595583258
BMW,7 Series,2016,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,25,16,3916,97400,11.486591756518374
BMW,7 Series,2017,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,26,17,3916,94600,11.457423325808623
BMW,7 Series,2017,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,25,16,3916,97600,11.488643018250334
BMW,7 Series,2017,premium unleaded (required),320.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,28,19,3916,84500,11.344518647594766
BMW,7 Series,2017,premium unleaded (required),320.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,29,21,3916,81500,11.308370569092329
Porsche,718 Cayman,2017,premium unleaded (required),300.0,4.0,MANUAL,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,28,21,1715,53900,10.894904309600681
Porsche,718 Cayman,2017,premium unleaded (required),350.0,4.0,MANUAL,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,26,20,1715,66300,11.101960259016467
Volvo,740,1990,regular unleaded,114.0,4.0,MANUAL,rear wheel drive,4.0,Luxury,Midsize,Sedan,26,19,870,2000,7.601402334583733
Volvo,740,1990,regular unleaded,153.0,4.0,MANUAL,rear wheel drive,4.0,Luxury,Midsize,Wagon,26,19,870,2000,7.601402334583733
Volvo,740,1990,regular unleaded,114.0,4.0,MANUAL,rear wheel drive,4.0,Luxury,Midsize,Wagon,26,19,870,2000,7.601402334583733
Volvo,740,1990,regular unleaded,153.0,4.0,MANUAL,rear wheel drive,4.0,Luxury,Midsize,Sedan,23,18,870,2000,7.601402334583733
Volvo,740,1991,regular unleaded,162.0,4.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,20,17,870,2000,7.601402334583733
Volvo,740,1991,regular unleaded,162.0,4.0,MANUAL,rear wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,24,18,870,2000,7.601402334583733
Volvo,740,1991,regular unleaded,114.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,24,18,870,2000,7.601402334583733
Volvo,740,1991,regular unleaded,162.0,4.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,20,17,870,2000,7.601402334583733
Volvo,740,1991,regular unleaded,162.0,4.0,MANUAL,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,24,18,870,2000,7.601402334583733
Volvo,740,1991,regular unleaded,114.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Wagon,24,18,870,2000,7.601402334583733
Volvo,740,1992,regular unleaded,162.0,4.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,20,17,870,2000,7.601402334583733
Volvo,740,1992,regular unleaded,114.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Wagon,26,18,870,2000,7.601402334583733
Volvo,740,1992,regular unleaded,114.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,26,18,870,2000,7.601402334583733
Volvo,760,1990,regular unleaded,144.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,19,15,870,2000,7.601402334583733
Volvo,760,1990,regular unleaded,162.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Wagon,20,16,870,2000,7.601402334583733
Volvo,760,1990,regular unleaded,162.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,20,16,870,2000,7.601402334583733
Volvo,780,1990,regular unleaded,188.0,4.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,Coupe,20,16,870,2000,7.601402334583733
Volvo,780,1990,regular unleaded,144.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,Coupe,19,15,870,2000,7.601402334583733
BMW,8 Series,1995,regular unleaded,282.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,22,15,3916,4784,8.473241303887054
BMW,8 Series,1995,regular unleaded,322.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,19,12,3916,5858,8.675734219544788
BMW,8 Series,1995,regular unleaded,372.0,12.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,Performance",Midsize,Coupe,18,10,3916,8488,9.046526486737967
BMW,8 Series,1996,regular unleaded,322.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,19,12,3916,6954,8.847216104357543
BMW,8 Series,1996,regular unleaded,282.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,19,14,3916,5680,8.644882552557126
BMW,8 Series,1997,regular unleaded,322.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,19,12,3916,7624,8.939187601475613
BMW,8 Series,1997,regular unleaded,282.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,19,14,3916,6693,8.808966881771273
Audi,80,1990,regular unleaded,108.0,4.0,MANUAL,front wheel drive,4.0,Luxury,Compact,Sedan,28,19,3105,2000,7.601402334583733
Audi,80,1990,regular unleaded,130.0,5.0,MANUAL,all wheel drive,4.0,Luxury,Compact,Sedan,22,16,3105,2000,7.601402334583733
Audi,80,1991,regular unleaded,130.0,5.0,MANUAL,front wheel drive,4.0,Luxury,Compact,Sedan,24,18,3105,2000,7.601402334583733
Audi,80,1991,regular unleaded,130.0,5.0,MANUAL,all wheel drive,4.0,Luxury,Compact,Sedan,22,16,3105,2000,7.601402334583733
Audi,80,1992,regular unleaded,130.0,5.0,MANUAL,front wheel drive,4.0,Luxury,Compact,Sedan,24,18,3105,2000,7.601402334583733
Audi,80,1992,regular unleaded,130.0,5.0,MANUAL,all wheel drive,4.0,Luxury,Compact,Sedan,22,16,3105,2000,7.601402334583733
Volvo,850,1995,regular unleaded,222.0,5.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,24,17,870,2000,7.601402334583733
Volvo,850,1995,regular unleaded,168.0,5.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,Sedan,26,18,870,2000,7.601402334583733
Volvo,850,1995,regular unleaded,240.0,5.0,AUTOMATIC,front wheel drive,4.0,"Factory Tuner,Luxury,Performance",Midsize,Sedan,24,17,870,2000,7.601402334583733
Volvo,850,1995,regular unleaded,168.0,5.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,Wagon,26,18,870,2000,7.601402334583733
Volvo,850,1995,regular unleaded,222.0,5.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,24,17,870,2000,7.601402334583733
